"subjID","offer","missed","accept","response_time","human","ingroup","block_fair","run"
"sub-104","4",0,1,0.39756,1,0,0,1
"sub-104","5",0,1,0.32721,1,0,0,1
"sub-104","4",0,1,0.50624,1,0,0,1
"sub-104","1",0,1,1.67656,1,1,0,1
"sub-104","4",0,1,0.47115,1,1,0,1
"sub-104","7",0,1,0.53507,1,1,0,1
"sub-104","3",0,1,0.31432,1,1,0,1
"sub-104","2",0,1,0.1077,1,1,0,1
"sub-104","4",0,1,0.30529,1,1,0,1
"sub-104","2",0,1,0.28606,1,1,0,1
"sub-104","6",0,1,0.31572,1,1,0,1
"sub-104","3",0,1,0.73719,0,0,0,1
"sub-104","6",0,1,0.2663,0,0,0,1
"sub-104","7",0,1,0.31303,0,0,0,1
"sub-104","1",0,1,0.51059,0,0,0,1
"sub-104","4",0,1,0.47329,0,0,0,1
"sub-104","4",0,1,0.57173,0,0,0,1
"sub-104","3",0,1,0.31747,0,0,0,1
"sub-104","4",0,1,0.31312,0,0,0,1
"sub-104","10",0,1,0.0318700000000001,1,1,0,1
"sub-104","2",0,1,0.37682,1,1,0,1
"sub-104","3",0,1,0.28996,1,1,0,1
"sub-104","3",0,1,0.47144,1,1,0,1
"sub-104","1",0,1,0.31951,1,1,0,1
"sub-104","6",0,1,0.38298,1,1,0,1
"sub-104","3",0,1,0.36154,1,1,0,1
"sub-104","1",0,1,0.34122,1,1,0,1
"sub-104","4",0,1,0.85991,0,0,1,1
"sub-104","5",0,1,0.38898,0,0,1,1
"sub-104","7",0,1,0.335,0,0,1,1
"sub-104","8",0,1,0.26671,0,0,1,1
"sub-104","9",0,1,0.27958,0,0,1,1
"sub-104","10",0,1,0.35931,0,0,1,1
"sub-104","10",0,1,0.3223,0,0,1,1
"sub-104","8",0,1,0.38587,0,0,1,1
"sub-104","1",0,1,0.3909,0,0,0,1
"sub-104","2",0,1,0.27058,0,0,0,1
"sub-104","8",0,1,0.3006,0,0,0,1
"sub-104","4",0,1,0.34625,0,0,0,1
"sub-104","4",0,1,0.32685,0,0,0,1
"sub-104","1",0,1,0.55629,0,0,0,1
"sub-104","6",0,1,0.33738,0,0,0,1
"sub-104","3",0,1,0.36697,0,0,0,1
"sub-104","6",0,1,1.18473,1,1,1,1
"sub-104","9",0,1,0.52853,1,1,1,1
"sub-104","7",0,1,0.30551,1,1,1,1
"sub-104","10",0,1,0.0178799999999999,1,1,1,1
"sub-104","7",0,1,0.54963,1,1,1,1
"sub-104","10",0,1,0.37922,1,1,1,1
"sub-104","7",0,1,0.37793,1,1,1,1
"sub-104","2",0,1,0.02433,1,1,1,1
"sub-104","8",0,1,0.36156,0,0,0,1
"sub-104","10",0,1,0.34138,0,0,0,1
"sub-104","10",0,1,0.38775,0,0,0,1
"sub-104","9",0,1,0.3524,0,0,0,1
"sub-104","3",0,1,0.38254,0,0,0,1
"sub-104","5",0,1,0.39606,0,0,0,1
"sub-104","7",0,1,0.3936,0,0,0,1
"sub-104","10",0,1,0.44065,0,0,0,1
"sub-104","2",0,1,0.32242,1,0,1,2
"sub-104","7",0,1,0.26784,1,0,1,2
"sub-104","10",0,1,0.31497,1,0,1,2
"sub-104","7",0,1,0.31125,1,0,1,2
"sub-104","5",0,1,0.2737,1,0,1,2
"sub-104","8",0,1,0.33579,1,0,1,2
"sub-104","8",0,1,0.33155,1,0,1,2
"sub-104","10",0,1,0.24413,1,0,1,2
"sub-104","10",0,1,0.32985,1,1,1,2
"sub-104","8",0,1,0.40994,1,1,1,2
"sub-104","6",0,1,0.42266,1,1,1,2
"sub-104","7",0,1,0.43593,1,1,1,2
"sub-104","3",0,1,0.36467,1,1,1,2
"sub-104","7",0,1,0.54449,1,1,1,2
"sub-104","8",0,1,0.57152,1,1,1,2
"sub-104","9",0,1,0.43436,1,1,1,2
"sub-104","4",0,1,0.51841,1,0,0,2
"sub-104","3",0,1,0.29739,1,0,0,2
"sub-104","6",0,1,0.02657,1,0,0,2
"sub-104","4",0,1,0.34086,1,0,0,2
"sub-104","9",0,1,0.35385,1,0,0,2
"sub-104","4",0,1,0.33385,1,0,0,2
"sub-104","1",0,1,0.36438,1,0,0,2
"sub-104","3",0,1,0.31045,1,0,0,2
"sub-104","7",0,1,0.36335,1,0,1,2
"sub-104","7",0,1,0.37659,1,0,1,2
"sub-104","4",0,1,0.40567,1,0,1,2
"sub-104","10",0,1,0.50102,1,0,1,2
"sub-104","5",0,1,0.32999,1,0,1,2
"sub-104","8",0,1,0.30884,1,0,1,2
"sub-104","8",0,1,0.47256,1,0,1,2
"sub-104","9",0,1,0.3342,1,0,1,2
"sub-104","7",0,1,0.37036,1,1,1,2
"sub-104","9",0,1,0.43409,1,1,1,2
"sub-104","10",0,1,0.33188,1,1,1,2
"sub-104","5",0,1,0.52797,1,1,1,2
"sub-104","3",0,1,1.69194,1,1,1,2
"sub-104","7",0,1,1.82203,1,1,1,2
"sub-104","8",0,1,0.86538,1,1,1,2
"sub-104","9",0,1,0.30973,1,1,1,2
"sub-104","9",0,1,0.48022,0,0,1,2
"sub-104","7",0,1,0.59333,0,0,1,2
"sub-104","4",0,1,1.15808,0,0,1,2
"sub-104","8",0,1,0.32155,0,0,1,2
"sub-104","10",0,1,0.28356,0,0,1,2
"sub-104","8",0,1,0.42995,0,0,1,2
"sub-104","7",0,1,0.31035,0,0,1,2
"sub-104","6",0,1,0.4566,0,0,1,2
"sub-104","4",0,1,0.39518,0,0,0,2
"sub-104","3",0,1,0.30909,0,0,0,2
"sub-104","6",0,1,0.32259,0,0,0,2
"sub-104","2",0,1,0.38672,0,0,0,2
"sub-104","2",0,1,0.40009,0,0,0,2
"sub-104","8",0,1,0.38032,0,0,0,2
"sub-104","3",0,1,0.34477,0,0,0,2
"sub-104","2",0,1,0.4082,0,0,0,2
"sub-104","10",0,1,0.32643,1,1,0,2
"sub-104","2",0,1,0.40503,1,1,0,2
"sub-104","2",0,1,0.31786,1,1,0,2
"sub-104","4",0,1,0.298,1,1,0,2
"sub-104","2",0,1,0.27712,1,1,0,2
"sub-104","6",0,1,0.32337,1,1,0,2
"sub-104","2",0,1,0.7357,1,1,0,2
"sub-104","4",0,1,0.26641,1,1,0,2
"sub-104","2",0,1,0.35117,1,0,0,2
"sub-104","6",0,1,0.39811,1,0,0,2
"sub-104","2",0,1,0.36253,1,0,0,2
"sub-104","2",0,1,0.32585,1,0,0,2
"sub-104","2",0,1,0.32056,1,0,0,2
"sub-104","2",0,1,0.31911,1,0,0,2
"sub-104","4",0,1,0.46287,1,0,0,2
"sub-104","10",0,1,0.30977,1,0,0,2
"sub-110","3",0,0,0.18654,1,0,0,1
"sub-110","5",0,1,0.0281199999999999,1,0,0,1
"sub-110","9",0,1,0.01695,1,0,0,1
"sub-110","2",0,0,0.02383,1,0,0,1
"sub-110","1",0,0,0.03095,1,0,0,1
"sub-110","2",0,1,0.0173399999999999,1,0,0,1
"sub-110","1",0,0,0.02118,1,0,0,1
"sub-110","3",0,0,0.03061,1,0,0,1
"sub-110","7",0,1,0.0517399999999999,0,0,1,1
"sub-110","9",0,1,0.0281800000000001,0,0,1,1
"sub-110","9",0,1,0.0177700000000001,0,0,1,1
"sub-110","9",0,1,0.0262800000000001,0,0,1,1
"sub-110","2",0,1,0.03068,0,0,1,1
"sub-110","10",0,1,0.0196000000000001,0,0,1,1
"sub-110","8",0,1,0.0268900000000001,0,0,1,1
"sub-110","6",0,1,0.0325599999999999,0,0,1,1
"sub-110","10",0,1,0.03234,1,0,1,1
"sub-110","3",0,0,0.0223500000000001,1,0,1,1
"sub-110","9",0,1,0.0315099999999999,1,0,1,1
"sub-110","9",0,1,0.02234,1,0,1,1
"sub-110","7",0,1,0.0268600000000001,1,0,1,1
"sub-110","9",0,1,0.03226,1,0,1,1
"sub-110","6",0,1,0.0218700000000001,1,0,1,1
"sub-110","9",0,1,0.0288900000000001,1,0,1,1
"sub-110","8",0,1,0.0226200000000001,1,1,1,1
"sub-110","9",0,1,0.0200199999999999,1,1,1,1
"sub-110","8",0,1,0.0592699999999999,1,1,1,1
"sub-110","8",0,1,0.0312600000000001,1,1,1,1
"sub-110","3",0,0,0.0189600000000001,1,1,1,1
"sub-110","5",0,1,0.02671,1,1,1,1
"sub-110","8",0,1,0.0324500000000001,1,1,1,1
"sub-110","7",0,1,0.0198499999999999,1,1,1,1
"sub-110","5",0,1,0.0646199999999999,1,0,1,1
"sub-110","7",0,1,0.02214,1,0,1,1
"sub-110","9",0,1,0.0297499999999999,1,0,1,1
"sub-110","7",0,1,0.0183500000000001,1,0,1,1
"sub-110","9",0,1,0.0249699999999999,1,0,1,1
"sub-110","10",0,1,0.0328999999999999,1,0,1,1
"sub-110","2",0,0,0.0208699999999999,1,0,1,1
"sub-110","10",0,1,0.0276700000000001,1,0,1,1
"sub-110","5",0,1,0.0166599999999999,1,1,1,1
"sub-110","8",0,1,0.0225200000000001,1,1,1,1
"sub-110","7",0,1,0.0291399999999999,1,1,1,1
"sub-110","7",0,1,0.03193,1,1,1,1
"sub-110","8",0,1,0.02179,1,1,1,1
"sub-110","9",0,1,0.0285,1,1,1,1
"sub-110","2",0,0,0.01797,1,1,1,1
"sub-110","7",0,1,0.02447,1,1,1,1
"sub-110","4",0,0,0.02125,1,1,0,1
"sub-110","6",0,1,0.0297799999999999,1,1,0,1
"sub-110","1",0,0,0.0308900000000001,1,1,0,1
"sub-110","3",0,0,0.0202899999999999,1,1,0,1
"sub-110","3",0,0,0.02867,1,1,0,1
"sub-110","8",0,1,0.0189999999999999,1,1,0,1
"sub-110","4",0,0,0.02302,1,1,0,1
"sub-110","4",0,0,0.03128,1,1,0,1
"sub-110","6",0,1,0.06274,1,0,0,1
"sub-110","2",0,0,0.0214300000000001,1,0,0,1
"sub-110","7",0,1,0.02813,1,0,0,1
"sub-110","1",0,0,0.03342,1,0,0,1
"sub-110","3",0,0,0.0235099999999999,1,0,0,1
"sub-110","1",0,0,0.0289200000000001,1,0,0,1
"sub-110","4",0,1,0.0206599999999999,1,0,0,1
"sub-110","3",0,1,0.0274099999999999,1,0,0,1
"sub-110","1",0,1,0.0202100000000001,0,0,0,1
"sub-110","4",0,0,0.02895,0,0,0,1
"sub-110","9",0,1,0.01841,0,0,0,1
"sub-110","3",0,1,0.02179,0,0,0,1
"sub-110","1",0,0,0.02973,0,0,0,1
"sub-110","6",0,1,0.03312,0,0,0,1
"sub-110","4",0,0,0.02247,0,0,0,1
"sub-110","4",0,0,0.0306500000000001,0,0,0,1
"sub-110","3",0,1,0.01813,1,0,1,2
"sub-110","7",0,1,0.0265500000000001,1,0,1,2
"sub-110","7",0,1,0.03298,1,0,1,2
"sub-110","7",0,1,0.02372,1,0,1,2
"sub-110","10",0,1,0.0308299999999999,1,0,1,2
"sub-110","5",0,0,0.02,1,0,1,2
"sub-110","8",0,1,0.02738,1,0,1,2
"sub-110","9",0,1,0.0302100000000001,1,0,1,2
"sub-110","3",0,0,0.03311,0,0,0,2
"sub-110","5",0,1,0.0242599999999999,0,0,0,2
"sub-110","2",0,0,0.0314399999999999,0,0,0,2
"sub-110","2",0,0,0.0325800000000001,0,0,0,2
"sub-110","4",0,0,0.0256099999999999,0,0,0,2
"sub-110","2",0,0,0.03088,0,0,0,2
"sub-110","8",0,1,0.0187900000000001,0,0,0,2
"sub-110","1",0,0,0.02607,0,0,0,2
"sub-110","10",0,1,0.0237799999999999,1,1,0,2
"sub-110","5",0,1,0.0315099999999999,1,1,0,2
"sub-110","3",0,0,0.01827,1,1,0,2
"sub-110","4",0,1,0.02075,1,1,0,2
"sub-110","3",0,0,0.1808,1,1,0,2
"sub-110","1",0,0,0.02031,1,1,0,2
"sub-110","1",0,0,0.0281400000000001,1,1,0,2
"sub-110","4",0,0,0.01719,1,1,0,2
"sub-110","3",0,1,0.02292,0,0,0,2
"sub-110","8",0,1,0.03094,0,0,0,2
"sub-110","4",0,0,0.0206500000000001,0,0,0,2
"sub-110","5",0,1,0.02908,0,0,0,2
"sub-110","1",0,0,0.03209,0,0,0,2
"sub-110","1",0,0,0.02044,0,0,0,2
"sub-110","4",0,1,0.02722,0,0,0,2
"sub-110","1",0,0,0.0332699999999999,0,0,0,2
"sub-110","2",0,1,0.04542,1,0,0,2
"sub-110","4",0,1,0.01901,1,0,0,2
"sub-110","3",0,0,0.0289699999999999,1,0,0,2
"sub-110","2",0,0,0.0336399999999999,1,0,0,2
"sub-110","2",0,0,0.0199400000000001,1,0,0,2
"sub-110","10",0,1,0.0279100000000001,1,0,0,2
"sub-110","6",0,1,0.03305,1,0,0,2
"sub-110","2",0,0,0.0241800000000001,1,0,0,2
"sub-110","10",0,1,0.01993,0,0,1,2
"sub-110","8",0,1,0.0272600000000001,0,0,1,2
"sub-110","9",0,1,0.03314,0,0,1,2
"sub-110","1",0,0,0.02064,0,0,1,2
"sub-110","6",0,1,0.0271699999999999,0,0,1,2
"sub-110","7",0,1,0.0173300000000001,0,0,1,2
"sub-110","9",0,1,0.02153,0,0,1,2
"sub-110","8",0,1,0.02891,0,0,1,2
"sub-110","10",0,1,0.0214399999999999,1,1,1,2
"sub-110","10",0,1,0.0182199999999999,1,1,1,2
"sub-110","6",0,1,0.0272300000000001,1,1,1,2
"sub-110","10",0,1,0.03277,1,1,1,2
"sub-110","8",0,1,0.0207299999999999,1,1,1,2
"sub-110","3",0,0,0.0251600000000001,1,1,1,2
"sub-110","8",0,1,0.0326500000000001,1,1,1,2
"sub-110","7",0,1,0.02203,1,1,1,2
